ins_name,duration,log_time
INFRA_BE_2,756,2022-10-03 01:00:00
INFRA_BE_3,680,2022-10-03 01:00:00
API_BE_1,692,2022-10-03 01:30:00
API_BE_2,872,2022-10-03 01:30:00
API_BE_3,683,2022-10-03 01:30:00
INFRA_BE_1,975,2022-10-03 01:30:00
INFRA_BE_2,602,2022-10-03 01:30:00
INFRA_BE_3,730,2022-10-03 01:30:00
API_BE_1,556,2022-10-03 02:00:00
API_BE_2,409,2022-10-03 02:00:00
API_BE_3,981,2022-10-03 02:00:00
INFRA_BE_1,594,2022-10-03 02:00:00
INFRA_BE_2,285,2022-10-03 02:00:00
INFRA_BE_3,119,2022-10-03 02:00:00
API_BE_1,831,2022-10-03 02:30:00
API_BE_2,804,2022-10-03 02:30:00
API_BE_3,545,2022-10-03 02:30:00
INFRA_BE_1,592,2022-10-03 02:30:00
INFRA_BE_2,757,2022-10-03 02:30:00
INFRA_BE_3,398,2022-10-03 02:30:00
API_BE_1,521,2022-10-03 03:00:00
API_BE_2,184,2022-10-03 03:00:00
API_BE_3,1315,2022-10-03 03:00:00
INFRA_BE_1,88,2022-10-03 03:00:00
INFRA_BE_2,915,2022-10-03 03:00:00
INFRA_BE_3,103,2022-10-03 03:00:00
API_BE_1,578,2022-10-03 03:30:00
API_BE_2,260,2022-10-03 03:30:00
API_BE_3,555,2022-10-03 03:30:00
INFRA_BE_1,164,2022-10-03 03:30:00
INFRA_BE_2,146,2022-10-03 03:30:00
INFRA_BE_3,434,2022-10-03 03:30:00
API_BE_1,608,2022-10-03 04:00:00
API_BE_2,450,2022-10-03 04:00:00
API_BE_3,177,2022-10-03 04:00:00
INFRA_BE_1,120,2022-10-03 04:00:00
INFRA_BE_2,279,2022-10-03 04:00:00
INFRA_BE_3,884,2022-10-03 04:00:00
API_BE_1,773,2022-10-03 04:30:00
API_BE_2,471,2022-10-03 04:30:00
API_BE_3,634,2022-10-03 04:30:00
INFRA_BE_1,934,2022-10-03 04:30:00
INFRA_BE_2,202,2022-10-03 04:30:00
INFRA_BE_3,566,2022-10-03 04:30:00
API_BE_1,178,2022-10-03 05:00:00
API_BE_2,252,2022-10-03 05:00:00
API_BE_3,890,2022-10-03 05:00:00
INFRA_BE_1,358,2022-10-03 05:00:00
INFRA_BE_2,348,2022-10-03 05:00:00
INFRA_BE_3,574,2022-10-03 05:00:00
API_BE_1,373,2022-10-03 05:30:00
API_BE_2,724,2022-10-03 05:30:00
API_BE_3,651,2022-10-03 05:30:00
INFRA_BE_1,170,2022-10-03 05:30:00
INFRA_BE_2,1270,2022-10-03 05:30:00
INFRA_BE_3,111,2022-10-03 05:30:00
API_BE_1,300,2022-10-03 06:00:00
API_BE_2,911,2022-10-03 06:00:00
API_BE_3,1075,2022-10-03 06:00:00
INFRA_BE_1,849,2022-10-03 06:00:00
INFRA_BE_2,240,2022-10-03 06:00:00
INFRA_BE_3,492,2022-10-03 06:00:00
API_BE_1,782,2022-10-03 06:30:00
API_BE_2,1290,2022-10-03 06:30:00
API_BE_3,864,2022-10-03 06:30:00
INFRA_BE_1,704,2022-10-03 06:30:00
INFRA_BE_2,1643,2022-10-03 06:30:00
INFRA_BE_3,606,2022-10-03 06:30:00
API_BE_1,956,2022-10-03 07:00:00
API_BE_2,844,2022-10-03 07:00:00
API_BE_3,823,2022-10-03 07:00:00
INFRA_BE_1,347,2022-10-03 07:00:00
INFRA_BE_2,649,2022-10-03 07:00:00
INFRA_BE_3,855,2022-10-03 07:00:00
API_BE_1,811,2022-10-03 07:30:00
API_BE_2,825,2022-10-03 07:30:00
API_BE_3,910,2022-10-03 07:30:00
INFRA_BE_1,747,2022-10-03 07:30:00
INFRA_BE_2,142,2022-10-03 07:30:00
INFRA_BE_3,214,2022-10-03 07:30:00
API_BE_1,836,2022-10-03 08:00:00
API_BE_2,275,2022-10-03 08:00:00
API_BE_3,418,2022-10-03 08:00:00
INFRA_BE_1,717,2022-10-03 08:00:00
INFRA_BE_2,502,2022-10-03 08:00:00
INFRA_BE_3,499,2022-10-03 08:00:00
API_BE_1,111,2022-10-03 08:30:00
API_BE_2,1704,2022-10-03 08:30:00
API_BE_3,522,2022-10-03 08:30:00
INFRA_BE_1,442,2022-10-03 08:30:00
INFRA_BE_2,220,2022-10-03 08:30:00
INFRA_BE_3,1208,2022-10-03 08:30:00
API_BE_1,239,2022-10-03 09:00:00
API_BE_2,658,2022-10-03 09:00:00
API_BE_3,389,2022-10-03 09:00:00
INFRA_BE_1,693,2022-10-03 09:00:00
INFRA_BE_2,662,2022-10-03 09:00:00
INFRA_BE_3,989,2022-10-03 09:00:00
API_BE_1,995,2022-10-03 09:30:00
API_BE_2,1385,2022-10-03 09:30:00
API_BE_3,385,2022-10-03 09:30:00
INFRA_BE_1,930,2022-10-03 09:30:00
INFRA_BE_2,179,2022-10-03 09:30:00
INFRA_BE_3,358,2022-10-03 09:30:00
API_BE_1,923,2022-10-03 10:00:00
API_BE_2,533,2022-10-03 10:00:00
API_BE_3,798,2022-10-03 10:00:00
INFRA_BE_1,177,2022-10-03 10:00:00
INFRA_BE_2,599,2022-10-03 10:00:00
INFRA_BE_3,468,2022-10-03 10:00:00
API_BE_1,365,2022-10-03 10:30:00
API_BE_2,652,2022-10-03 10:30:00
API_BE_3,782,2022-10-03 10:30:00
INFRA_BE_1,1226,2022-10-03 10:30:00
INFRA_BE_2,862,2022-10-03 10:30:00
INFRA_BE_3,1590,2022-10-03 10:30:00
API_BE_1,208,2022-10-03 11:00:00
API_BE_2,178,2022-10-03 11:00:00
API_BE_3,376,2022-10-03 11:00:00
INFRA_BE_1,248,2022-10-03 11:00:00
INFRA_BE_2,614,2022-10-03 11:00:00
INFRA_BE_3,665,2022-10-03 11:00:00
API_BE_1,699,2022-10-03 11:30:00
API_BE_2,110,2022-10-03 11:30:00
API_BE_3,943,2022-10-03 11:30:00
INFRA_BE_1,539,2022-10-03 11:30:00
INFRA_BE_2,277,2022-10-03 11:30:00
INFRA_BE_3,471,2022-10-03 11:30:00
API_BE_1,658,2022-10-03 12:00:00
API_BE_2,561,2022-10-03 12:00:00
API_BE_3,347,2022-10-03 12:00:00
INFRA_BE_1,733,2022-10-03 12:00:00
INFRA_BE_2,491,2022-10-03 12:00:00
INFRA_BE_3,166,2022-10-03 12:00:00
API_BE_1,714,2022-10-03 12:30:00
API_BE_2,545,2022-10-03 12:30:00
API_BE_3,335,2022-10-03 12:30:00
INFRA_BE_1,1847,2022-10-03 12:30:00
INFRA_BE_2,136,2022-10-03 12:30:00
INFRA_BE_3,824,2022-10-03 12:30:00
API_BE_1,952,2022-10-03 13:00:00
API_BE_2,1182,2022-10-03 13:00:00
API_BE_3,552,2022-10-03 13:00:00
INFRA_BE_1,952,2022-10-03 13:00:00
INFRA_BE_2,469,2022-10-03 13:00:00
INFRA_BE_3,319,2022-10-03 13:00:00
API_BE_1,998,2022-10-03 13:30:00
API_BE_2,514,2022-10-03 13:30:00
API_BE_3,711,2022-10-03 13:30:00
INFRA_BE_1,169,2022-10-03 13:30:00
INFRA_BE_2,264,2022-10-03 13:30:00
INFRA_BE_3,1403,2022-10-03 13:30:00
API_BE_1,967,2022-10-03 14:00:00
API_BE_2,782,2022-10-03 14:00:00
API_BE_3,392,2022-10-03 14:00:00
INFRA_BE_1,398,2022-10-03 14:00:00
INFRA_BE_2,194,2022-10-03 14:00:00
INFRA_BE_3,310,2022-10-03 14:00:00
API_BE_1,923,2022-10-03 14:30:00
API_BE_2,144,2022-10-03 14:30:00
API_BE_3,868,2022-10-03 14:30:00
INFRA_BE_1,477,2022-10-03 14:30:00
INFRA_BE_2,202,2022-10-03 14:30:00
INFRA_BE_3,171,2022-10-03 14:30:00
API_BE_1,161,2022-10-03 15:00:00
API_BE_2,245,2022-10-03 15:00:00
API_BE_3,447,2022-10-03 15:00:00
INFRA_BE_1,475,2022-10-03 15:00:00
INFRA_BE_2,198,2022-10-03 15:00:00
INFRA_BE_3,902,2022-10-03 15:00:00
API_BE_1,594,2022-10-03 15:30:00
API_BE_2,538,2022-10-03 15:30:00
API_BE_3,112,2022-10-03 15:30:00
INFRA_BE_1,259,2022-10-03 15:30:00
INFRA_BE_2,864,2022-10-03 15:30:00
INFRA_BE_3,925,2022-10-03 15:30:00
API_BE_1,656,2022-10-03 16:00:00
API_BE_2,272,2022-10-03 16:00:00
API_BE_3,612,2022-10-03 16:00:00
INFRA_BE_1,635,2022-10-03 16:00:00
INFRA_BE_2,549,2022-10-03 16:00:00
INFRA_BE_3,874,2022-10-03 16:00:00
API_BE_1,1492,2022-10-03 16:30:00
API_BE_2,613,2022-10-03 16:30:00
API_BE_3,988,2022-10-03 16:30:00
INFRA_BE_1,462,2022-10-03 16:30:00
INFRA_BE_2,103,2022-10-03 16:30:00
INFRA_BE_3,756,2022-10-03 16:30:00
API_BE_1,440,2022-10-03 17:00:00
API_BE_2,956,2022-10-03 17:00:00
API_BE_3,369,2022-10-03 17:00:00
INFRA_BE_1,819,2022-10-03 17:00:00
INFRA_BE_2,441,2022-10-03 17:00:00
INFRA_BE_3,348,2022-10-03 17:00:00
API_BE_1,840,2022-10-03 17:30:00
API_BE_2,254,2022-10-03 17:30:00
API_BE_3,595,2022-10-03 17:30:00
INFRA_BE_1,921,2022-10-03 17:30:00
INFRA_BE_2,160,2022-10-03 17:30:00
INFRA_BE_3,224,2022-10-03 17:30:00
API_BE_1,452,2022-10-03 18:00:00
API_BE_2,908,2022-10-03 18:00:00
API_BE_3,1620,2022-10-03 18:00:00
INFRA_BE_1,284,2022-10-03 18:00:00
INFRA_BE_2,337,2022-10-03 18:00:00
INFRA_BE_3,1749,2022-10-03 18:00:00
API_BE_1,786,2022-10-03 18:30:00
API_BE_2,1315,2022-10-03 18:30:00
API_BE_3,352,2022-10-03 18:30:00
INFRA_BE_1,333,2022-10-03 18:30:00
INFRA_BE_2,997,2022-10-03 18:30:00
INFRA_BE_3,1345,2022-10-03 18:30:00
API_BE_1,323,2022-10-03 19:00:00
API_BE_2,773,2022-10-03 19:00:00
API_BE_3,157,2022-10-03 19:00:00
INFRA_BE_1,527,2022-10-03 19:00:00
INFRA_BE_2,185,2022-10-03 19:00:00
INFRA_BE_3,960,2022-10-03 19:00:00
API_BE_1,204,2022-10-03 19:30:00
API_BE_2,356,2022-10-03 19:30:00
API_BE_3,438,2022-10-03 19:30:00
INFRA_BE_1,724,2022-10-03 19:30:00
INFRA_BE_2,897,2022-10-03 19:30:00
INFRA_BE_3,743,2022-10-03 19:30:00
API_BE_1,270,2022-10-03 20:00:00
API_BE_2,819,2022-10-03 20:00:00
API_BE_3,892,2022-10-03 20:00:00
INFRA_BE_1,651,2022-10-03 20:00:00
INFRA_BE_2,394,2022-10-03 20:00:00
INFRA_BE_3,755,2022-10-03 20:00:00
API_BE_1,400,2022-10-03 20:30:00
API_BE_2,322,2022-10-03 20:30:00
API_BE_3,873,2022-10-03 20:30:00
INFRA_BE_1,1220,2022-10-03 20:30:00
INFRA_BE_2,382,2022-10-03 20:30:00
INFRA_BE_3,929,2022-10-03 20:30:00
API_BE_1,241,2022-10-03 21:00:00
API_BE_2,926,2022-10-03 21:00:00
API_BE_3,796,2022-10-03 21:00:00
INFRA_BE_1,700,2022-10-03 21:00:00
INFRA_BE_2,102,2022-10-03 21:00:00
INFRA_BE_3,1693,2022-10-03 21:00:00
API_BE_1,143,2022-10-03 21:30:00
API_BE_2,424,2022-10-03 21:30:00
API_BE_3,848,2022-10-03 21:30:00
INFRA_BE_1,521,2022-10-03 21:30:00
INFRA_BE_2,117,2022-10-03 21:30:00
INFRA_BE_3,859,2022-10-03 21:30:00
API_BE_1,946,2022-10-03 22:00:00
API_BE_2,952,2022-10-03 22:00:00
API_BE_3,466,2022-10-03 22:00:00
INFRA_BE_1,769,2022-10-03 22:00:00
INFRA_BE_2,373,2022-10-03 22:00:00
INFRA_BE_3,818,2022-10-03 22:00:00
API_BE_1,925,2022-10-03 22:30:00
API_BE_2,105,2022-10-03 22:30:00
API_BE_3,430,2022-10-03 22:30:00
INFRA_BE_1,514,2022-10-03 22:30:00
INFRA_BE_2,378,2022-10-03 22:30:00
INFRA_BE_3,627,2022-10-03 22:30:00
API_BE_1,334,2022-10-03 23:00:00
API_BE_2,100,2022-10-03 23:00:00
API_BE_3,399,2022-10-03 23:00:00
INFRA_BE_1,164,2022-10-03 23:00:00
INFRA_BE_2,721,2022-10-03 23:00:00
INFRA_BE_3,641,2022-10-03 23:00:00
API_BE_1,1128,2022-10-03 23:30:00
API_BE_2,521,2022-10-03 23:30:00
API_BE_3,501,2022-10-03 23:30:00
INFRA_BE_1,450,2022-10-03 23:30:00
INFRA_BE_2,689,2022-10-03 23:30:00
INFRA_BE_3,1830,2022-10-03 23:30:00
API_BE_1,305,2022-10-04 00:00:00
API_BE_2,757,2022-10-04 00:00:00
API_BE_3,610,2022-10-04 00:00:00
INFRA_BE_1,973,2022-10-04 00:00:00
INFRA_BE_2,801,2022-10-04 00:00:00
INFRA_BE_3,802,2022-10-04 00:00:00
API_BE_1,615,2022-10-04 00:30:00
API_BE_2,452,2022-10-04 00:30:00
API_BE_3,870,2022-10-04 00:30:00
INFRA_BE_1,544,2022-10-04 00:30:00
INFRA_BE_2,865,2022-10-04 00:30:00
INFRA_BE_3,742,2022-10-04 00:30:00
API_BE_1,453,2022-10-04 01:00:00
API_BE_2,1348,2022-10-04 01:00:00
API_BE_3,1424,2022-10-04 01:00:00
INFRA_BE_1,960,2022-10-04 01:00:00
INFRA_BE_2,141,2022-10-04 01:00:00
INFRA_BE_3,188,2022-10-04 01:00:00
API_BE_1,465,2022-10-04 01:30:00
API_BE_2,152,2022-10-04 01:30:00
API_BE_3,184,2022-10-04 01:30:00
INFRA_BE_1,243,2022-10-04 01:30:00
INFRA_BE_2,515,2022-10-04 01:30:00
INFRA_BE_3,256,2022-10-04 01:30:00
API_BE_1,802,2022-10-04 02:00:00
API_BE_2,648,2022-10-04 02:00:00
API_BE_3,1218,2022-10-04 02:00:00
INFRA_BE_1,943,2022-10-04 02:00:00
INFRA_BE_2,704,2022-10-04 02:00:00
INFRA_BE_3,693,2022-10-04 02:00:00
API_BE_1,529,2022-10-04 02:30:00
API_BE_2,176,2022-10-04 02:30:00
API_BE_3,809,2022-10-04 02:30:00
INFRA_BE_1,995,2022-10-04 02:30:00
INFRA_BE_2,557,2022-10-04 02:30:00
INFRA_BE_3,427,2022-10-04 02:30:00
API_BE_1,513,2022-10-04 03:00:00
API_BE_2,371,2022-10-04 03:00:00
API_BE_3,375,2022-10-04 03:00:00
INFRA_BE_1,258,2022-10-04 03:00:00
INFRA_BE_2,558,2022-10-04 03:00:00
INFRA_BE_3,108,2022-10-04 03:00:00
API_BE_1,1183,2022-10-04 03:30:00
API_BE_2,850,2022-10-04 03:30:00
API_BE_3,317,2022-10-04 03:30:00
INFRA_BE_1,473,2022-10-04 03:30:00
INFRA_BE_2,179,2022-10-04 03:30:00
INFRA_BE_3,226,2022-10-04 03:30:00
API_BE_1,458,2022-10-04 04:00:00
API_BE_2,712,2022-10-04 04:00:00
API_BE_3,655,2022-10-04 04:00:00
INFRA_BE_1,185,2022-10-04 04:00:00
INFRA_BE_2,239,2022-10-04 04:00:00
INFRA_BE_3,537,2022-10-04 04:00:00
API_BE_1,148,2022-10-04 04:30:00
API_BE_2,647,2022-10-04 04:30:00
API_BE_3,862,2022-10-04 04:30:00
INFRA_BE_1,248,2022-10-04 04:30:00
INFRA_BE_2,502,2022-10-04 04:30:00
INFRA_BE_3,1786,2022-10-04 04:30:00
API_BE_1,544,2022-10-04 05:00:00
API_BE_2,131,2022-10-04 05:00:00
API_BE_3,926,2022-10-04 05:00:00
INFRA_BE_1,1495,2022-10-04 05:00:00
INFRA_BE_2,279,2022-10-04 05:00:00
INFRA_BE_3,316,2022-10-04 05:00:00
API_BE_1,478,2022-10-04 05:30:00
API_BE_2,842,2022-10-04 05:30:00
API_BE_3,597,2022-10-04 05:30:00
INFRA_BE_1,576,2022-10-04 05:30:00
INFRA_BE_2,584,2022-10-04 05:30:00
INFRA_BE_3,838,2022-10-04 05:30:00
API_BE_1,496,2022-10-04 06:00:00
API_BE_2,254,2022-10-04 06:00:00
API_BE_3,1857,2022-10-04 06:00:00
INFRA_BE_1,823,2022-10-04 06:00:00
INFRA_BE_2,354,2022-10-04 06:00:00
INFRA_BE_3,133,2022-10-04 06:00:00
API_BE_1,253,2022-10-04 06:30:00
API_BE_2,884,2022-10-04 06:30:00
API_BE_3,504,2022-10-04 06:30:00
INFRA_BE_1,199,2022-10-04 06:30:00
INFRA_BE_2,307,2022-10-04 06:30:00
INFRA_BE_3,1642,2022-10-04 06:30:00
API_BE_1,1497,2022-10-04 07:00:00
API_BE_2,313,2022-10-04 07:00:00
API_BE_3,787,2022-10-04 07:00:00
INFRA_BE_1,982,2022-10-04 07:00:00
INFRA_BE_2,708,2022-10-04 07:00:00
INFRA_BE_3,549,2022-10-04 07:00:00
API_BE_1,1206,2022-10-04 07:30:00
API_BE_2,888,2022-10-04 07:30:00
API_BE_3,233,2022-10-04 07:30:00
INFRA_BE_1,1915,2022-10-04 07:30:00
INFRA_BE_2,358,2022-10-04 07:30:00
INFRA_BE_3,547,2022-10-04 07:30:00
API_BE_1,527,2022-10-04 08:00:00
API_BE_2,855,2022-10-04 08:00:00
API_BE_3,730,2022-10-04 08:00:00
INFRA_BE_1,763,2022-10-04 08:00:00
INFRA_BE_2,807,2022-10-04 08:00:00
INFRA_BE_3,946,2022-10-04 08:00:00
API_BE_1,115,2022-10-04 08:30:00
API_BE_2,1890,2022-10-04 08:30:00
API_BE_3,677,2022-10-04 08:30:00
INFRA_BE_1,1497,2022-10-04 08:30:00
INFRA_BE_2,570,2022-10-04 08:30:00
INFRA_BE_3,170,2022-10-04 08:30:00
API_BE_1,1637,2022-10-04 09:00:00
API_BE_2,968,2022-10-04 09:00:00
API_BE_3,756,2022-10-04 09:00:00
INFRA_BE_1,1216,2022-10-04 09:00:00
INFRA_BE_2,635,2022-10-04 09:00:00
INFRA_BE_3,964,2022-10-04 09:00:00
API_BE_1,471,2022-10-04 09:30:00
API_BE_2,789,2022-10-04 09:30:00
API_BE_3,120,2022-10-04 09:30:00
INFRA_BE_1,821,2022-10-04 09:30:00
INFRA_BE_2,265,2022-10-04 09:30:00
INFRA_BE_3,95,2022-10-04 09:30:00
API_BE_1,289,2022-10-04 10:00:00
API_BE_2,743,2022-10-04 10:00:00
API_BE_3,661,2022-10-04 10:00:00
INFRA_BE_1,1503,2022-10-04 10:00:00
INFRA_BE_2,464,2022-10-04 10:00:00
INFRA_BE_3,870,2022-10-04 10:00:00
API_BE_1,422,2022-10-04 10:30:00
API_BE_2,651,2022-10-04 10:30:00
API_BE_3,484,2022-10-04 10:30:00
INFRA_BE_1,941,2022-10-04 10:30:00
INFRA_BE_2,194,2022-10-04 10:30:00
INFRA_BE_3,163,2022-10-04 10:30:00
API_BE_1,544,2022-10-04 11:00:00
API_BE_2,995,2022-10-04 11:00:00
API_BE_3,1481,2022-10-04 11:00:00
INFRA_BE_1,362,2022-10-04 11:00:00
INFRA_BE_2,837,2022-10-04 11:00:00
INFRA_BE_3,425,2022-10-04 11:00:00
API_BE_1,892,2022-10-04 11:30:00
API_BE_2,1745,2022-10-04 11:30:00
API_BE_3,780,2022-10-04 11:30:00
INFRA_BE_1,955,2022-10-04 11:30:00
INFRA_BE_2,719,2022-10-04 11:30:00
INFRA_BE_3,788,2022-10-04 11:30:00
API_BE_1,186,2022-10-04 12:00:00
API_BE_2,322,2022-10-04 12:00:00
API_BE_3,947,2022-10-04 12:00:00
INFRA_BE_1,522,2022-10-04 12:00:00
INFRA_BE_2,1158,2022-10-04 12:00:00
INFRA_BE_3,896,2022-10-04 12:00:00
API_BE_1,1272,2022-10-04 12:30:00
API_BE_2,769,2022-10-04 12:30:00
API_BE_3,836,2022-10-04 12:30:00
INFRA_BE_1,144,2022-10-04 12:30:00
INFRA_BE_2,205,2022-10-04 12:30:00
INFRA_BE_3,149,2022-10-04 12:30:00
API_BE_1,406,2022-10-04 13:00:00
API_BE_2,864,2022-10-04 13:00:00
API_BE_3,913,2022-10-04 13:00:00
INFRA_BE_1,606,2022-10-04 13:00:00
INFRA_BE_2,991,2022-10-04 13:00:00
INFRA_BE_3,1729,2022-10-04 13:00:00
API_BE_1,594,2022-10-04 13:30:00
API_BE_2,931,2022-10-04 13:30:00
API_BE_3,704,2022-10-04 13:30:00
INFRA_BE_1,231,2022-10-04 13:30:00
INFRA_BE_2,136,2022-10-04 13:30:00
INFRA_BE_3,423,2022-10-04 13:30:00
API_BE_1,813,2022-10-04 14:00:00
API_BE_2,839,2022-10-04 14:00:00
API_BE_3,142,2022-10-04 14:00:00
INFRA_BE_1,471,2022-10-04 14:00:00
INFRA_BE_2,384,2022-10-04 14:00:00
INFRA_BE_3,947,2022-10-04 14:00:00
API_BE_1,796,2022-10-04 14:30:00
API_BE_2,439,2022-10-04 14:30:00
API_BE_3,877,2022-10-04 14:30:00
INFRA_BE_1,1336,2022-10-04 14:30:00
INFRA_BE_2,786,2022-10-04 14:30:00
INFRA_BE_3,256,2022-10-04 14:30:00
API_BE_1,315,2022-10-04 15:00:00
API_BE_2,608,2022-10-04 15:00:00
API_BE_3,910,2022-10-04 15:00:00
INFRA_BE_1,503,2022-10-04 15:00:00
INFRA_BE_2,621,2022-10-04 15:00:00
INFRA_BE_3,602,2022-10-04 15:00:00
API_BE_1,466,2022-10-04 15:30:00
API_BE_2,1818,2022-10-04 15:30:00
API_BE_3,202,2022-10-04 15:30:00
INFRA_BE_1,483,2022-10-04 15:30:00
INFRA_BE_2,227,2022-10-04 15:30:00
INFRA_BE_3,309,2022-10-04 15:30:00
API_BE_1,644,2022-10-04 16:00:00
API_BE_2,824,2022-10-04 16:00:00
API_BE_3,743,2022-10-04 16:00:00
INFRA_BE_1,732,2022-10-04 16:00:00
INFRA_BE_2,345,2022-10-04 16:00:00
INFRA_BE_3,1819,2022-10-04 16:00:00
API_BE_1,157,2022-10-04 16:30:00
API_BE_2,842,2022-10-04 16:30:00
API_BE_3,406,2022-10-04 16:30:00
INFRA_BE_1,137,2022-10-04 16:30:00
INFRA_BE_2,875,2022-10-04 16:30:00
INFRA_BE_3,329,2022-10-04 16:30:00
API_BE_1,1498,2022-10-04 17:00:00
API_BE_2,1926,2022-10-04 17:00:00
API_BE_3,324,2022-10-04 17:00:00
INFRA_BE_1,766,2022-10-04 17:00:00
INFRA_BE_2,381,2022-10-04 17:00:00
INFRA_BE_3,666,2022-10-04 17:00:00
API_BE_1,388,2022-10-04 17:30:00
API_BE_2,1738,2022-10-04 17:30:00
API_BE_3,942,2022-10-04 17:30:00
INFRA_BE_1,821,2022-10-04 17:30:00
INFRA_BE_2,119,2022-10-04 17:30:00
INFRA_BE_3,1378,2022-10-04 17:30:00
API_BE_1,812,2022-10-04 18:00:00
API_BE_2,1621,2022-10-04 18:00:00
API_BE_3,635,2022-10-04 18:00:00
INFRA_BE_1,781,2022-10-04 18:00:00
INFRA_BE_2,214,2022-10-04 18:00:00
INFRA_BE_3,812,2022-10-04 18:00:00
API_BE_1,497,2022-10-04 18:30:00
API_BE_2,941,2022-10-04 18:30:00
API_BE_3,835,2022-10-04 18:30:00
INFRA_BE_1,1558,2022-10-04 18:30:00
INFRA_BE_2,590,2022-10-04 18:30:00
INFRA_BE_3,846,2022-10-04 18:30:00
API_BE_1,1856,2022-10-04 19:00:00
API_BE_2,184,2022-10-04 19:00:00
API_BE_3,212,2022-10-04 19:00:00
INFRA_BE_1,568,2022-10-04 19:00:00
INFRA_BE_2,117,2022-10-04 19:00:00
INFRA_BE_3,200,2022-10-04 19:00:00
API_BE_1,414,2022-10-04 19:30:00
API_BE_2,634,2022-10-04 19:30:00
API_BE_3,408,2022-10-04 19:30:00
INFRA_BE_1,832,2022-10-04 19:30:00
INFRA_BE_2,931,2022-10-04 19:30:00
INFRA_BE_3,103,2022-10-04 19:30:00
API_BE_1,1544,2022-10-04 20:00:00
API_BE_2,107,2022-10-04 20:00:00
API_BE_3,801,2022-10-04 20:00:00
INFRA_BE_1,252,2022-10-04 20:00:00
INFRA_BE_2,836,2022-10-04 20:00:00
INFRA_BE_3,680,2022-10-04 20:00:00
API_BE_1,948,2022-10-04 20:30:00
API_BE_2,700,2022-10-04 20:30:00
API_BE_3,146,2022-10-04 20:30:00
INFRA_BE_1,441,2022-10-04 20:30:00
INFRA_BE_2,411,2022-10-04 20:30:00
INFRA_BE_3,823,2022-10-04 20:30:00
API_BE_1,1381,2022-10-04 21:00:00
API_BE_2,753,2022-10-04 21:00:00
API_BE_3,104,2022-10-04 21:00:00
INFRA_BE_1,1475,2022-10-04 21:00:00
INFRA_BE_2,1648,2022-10-04 21:00:00
INFRA_BE_3,773,2022-10-04 21:00:00
API_BE_1,613,2022-10-04 21:30:00
API_BE_2,887,2022-10-04 21:30:00
API_BE_3,422,2022-10-04 21:30:00
INFRA_BE_1,697,2022-10-04 21:30:00
INFRA_BE_2,660,2022-10-04 21:30:00
INFRA_BE_3,785,2022-10-04 21:30:00
API_BE_1,356,2022-10-04 22:00:00
API_BE_2,188,2022-10-04 22:00:00
API_BE_3,730,2022-10-04 22:00:00
INFRA_BE_1,299,2022-10-04 22:00:00
INFRA_BE_2,931,2022-10-04 22:00:00
INFRA_BE_3,221,2022-10-04 22:00:00
API_BE_1,165,2022-10-04 22:30:00
API_BE_2,941,2022-10-04 22:30:00
API_BE_3,471,2022-10-04 22:30:00
INFRA_BE_1,536,2022-10-04 22:30:00
INFRA_BE_2,180,2022-10-04 22:30:00
INFRA_BE_3,551,2022-10-04 22:30:00
API_BE_1,347,2022-10-04 23:00:00
API_BE_2,1305,2022-10-04 23:00:00
API_BE_3,635,2022-10-04 23:00:00
INFRA_BE_1,516,2022-10-04 23:00:00
INFRA_BE_2,408,2022-10-04 23:00:00
INFRA_BE_3,184,2022-10-04 23:00:00
API_BE_1,453,2022-10-04 23:30:00
API_BE_2,107,2022-10-04 23:30:00
API_BE_3,379,2022-10-04 23:30:00
INFRA_BE_1,837,2022-10-04 23:30:00
INFRA_BE_2,308,2022-10-04 23:30:00
INFRA_BE_3,322,2022-10-04 23:30:00
API_BE_1,902,2022-10-05 00:00:00
API_BE_2,521,2022-10-05 00:00:00
API_BE_3,1528,2022-10-05 00:00:00
INFRA_BE_1,735,2022-10-05 00:00:00
INFRA_BE_2,600,2022-10-05 00:00:00
INFRA_BE_3,872,2022-10-05 00:00:00
API_BE_1,973,2022-10-05 00:30:00
API_BE_2,273,2022-10-05 00:30:00
API_BE_3,998,2022-10-05 00:30:00
INFRA_BE_1,180,2022-10-05 00:30:00
INFRA_BE_2,795,2022-10-05 00:30:00
INFRA_BE_3,590,2022-10-05 00:30:00
API_BE_1,343,2022-10-05 01:00:00
API_BE_2,965,2022-10-05 01:00:00
API_BE_3,450,2022-10-05 01:00:00
INFRA_BE_1,663,2022-10-05 01:00:00
INFRA_BE_2,821,2022-10-05 01:00:00
INFRA_BE_3,267,2022-10-05 01:00:00
API_BE_1,480,2022-10-05 01:30:00
API_BE_2,600,2022-10-05 01:30:00
API_BE_3,584,2022-10-05 01:30:00
INFRA_BE_1,362,2022-10-05 01:30:00
INFRA_BE_2,802,2022-10-05 01:30:00
INFRA_BE_3,1107,2022-10-05 01:30:00
API_BE_1,772,2022-10-05 02:00:00
API_BE_2,118,2022-10-05 02:00:00
API_BE_3,212,2022-10-05 02:00:00
INFRA_BE_1,172,2022-10-05 02:00:00
INFRA_BE_2,464,2022-10-05 02:00:00
INFRA_BE_3,501,2022-10-05 02:00:00
API_BE_1,314,2022-10-05 02:30:00
API_BE_2,628,2022-10-05 02:30:00
